training_start_yr,training_last_yr,cds_code,school_status,latitude,longitude,district,enr2011,FRPMpct2011
,,"24753176025423","none",36.97731,-120.6086,"Dos Palos Oro Loma Joint Unified",539,.8441558
,,"24753176025431","none",36.98484,-120.6311,"Dos Palos Oro Loma Joint Unified",460,1
,,"24753176112940","none",36.98174,-120.6244,"Dos Palos Oro Loma Joint Unified",527,.8519924
,,"24753660105817","none",37.4196,-120.7871,"Delhi Unified",716,.8030726
,,"24753662430114","none",37.42686,-120.7936,"Delhi Unified",699,.8769671
,,"24753662430122","none",,,"Delhi Unified",,
,,"24753666025407","none",37.43523,-120.7713,"Delhi Unified",480,.93125
,,"24753666025415","none",37.42807,-120.779,"Delhi Unified",645,.9100775
,,"24753666115216","none",37.42686,-120.7936,"Delhi Unified",,
,,"25658962537702","none",41.52724,-120.1784,"Surprise Valley Joint Unified",37,.5945946
,,"25658966025902","none",41.53305,-120.1753,"Surprise Valley Joint Unified",87,.7241379
,,"25735852530079","none",,,"Modoc Joint Unified",,
,,"25735852530129","none",41.48413,-120.5437,"Modoc Joint Unified",,
,,"25735852535409","none",41.49173,-120.5425,"Modoc Joint Unified",268,.4850746
,,"25735856025845","none",41.4909,-120.5531,"Modoc Joint Unified",369,.604336
,,"25735856025852","none",41.42887,-120.8921,"Modoc Joint Unified",,
,,"25735856025878","none",41.22766,-120.5042,"Modoc Joint Unified",11,.7272727
,,"25735856025886","none",41.9893,-120.2944,"Modoc Joint Unified",12,.5
,,"25735856058697","none",41.48733,-120.5546,"Modoc Joint Unified",181,.5414365
,,"25735932530046","none",,,"Tulelake Basin Joint Unified",,
,,"25735934737250","none",41.94887,-121.4765,"Tulelake Basin Joint Unified",234,.8418803
,,"25735936025860","none",41.88476,-121.3709,"Tulelake Basin Joint Unified",124,.8548387
,,"25735936025894","none",41.95611,-121.478,"Tulelake Basin Joint Unified",166,.7771084
,,"26736682630051","none",38.25494,-119.2265,"Eastern Sierra Unified",1,
,,"26736682630069","none",37.8186,-118.4771,"Eastern Sierra Unified",11,.5454546
,,"26736682630085","none",,,"Eastern Sierra Unified",,
,,"26736682633006","none",38.43051,-119.4512,"Eastern Sierra Unified",80,.375
,,"26736682635001","none",37.95595,-119.1188,"Eastern Sierra Unified",53,.5660377
,,"26736686025910","none",38.42593,-119.4499,"Eastern Sierra Unified",139,.5035971
,,"26736686025928","none",37.8186,-118.4771,"Eastern Sierra Unified",51,.5686275
,,"26736686025936","none",38.25491,-119.2268,"Eastern Sierra Unified",75,.4666667
,,"26736686025951","none",37.95663,-119.1202,"Eastern Sierra Unified",107,.6915888
,,"26736920101782","none",37.64013,-118.9639,"Mammoth Unified",,
,,"26736922630010","none",37.64013,-118.9639,"Mammoth Unified",287,.4808362
,,"26736926025969","none",37.64014,-118.9655,"Mammoth Unified",572,.6293706
,,"26736926112502","none",37.64013,-118.9639,"Mammoth Unified",253,.5652174
,,"27659616025977","none",36.68202,-121.605,"Alisal Union",680,1
,,"27659616025985","none",36.67375,-121.6004,"Alisal Union",881,1
,,"27659616025993","none",36.67719,-121.6189,"Alisal Union",806,1
,,"27659616026009","none",36.68539,-121.6189,"Alisal Union",715,1
,,"27659616101802","none",36.6932,-121.6111,"Alisal Union",805,.9987578
,,"27659616106959","none",36.69599,-121.614,"Alisal Union",627,1
,,"27659616109466","none",36.70853,-121.6171,"Alisal Union",622,1
,,"27659616113542","none",36.68712,-121.6042,"Alisal Union",824,1
,,"27659616115232","none",36.70595,-121.6112,"Alisal Union",670,1
,,"27659616117691","none",36.6897,-121.5935,"Alisal Union",784,1
,,"27659616119663","none",36.70447,-121.6682,"Alisal Union",227,.4845815
,,"27659616120273","none",36.68477,-121.6178,"Alisal Union",446,1
,,"27659796026017","none",35.86333,-120.8059,"Bradley Union Elementary",76,.5394737
,,"27659872730356","none",,,"Carmel Unified",,
,,"27659872730414","none",36.55596,-121.9108,"Carmel Unified",750,.0733333
,,"27659876026025","none",35.80647,-121.3566,"Carmel Unified",46,.6304348
,,"27659876026033","none",36.54371,-121.8958,"Carmel Unified",538,.1301115
,,"27659876026041","none",36.54313,-121.925,"Carmel Unified",509,.0746562
,,"27659876026074","none",36.48365,-121.7367,"Carmel Unified",375,.184
,,"27659956026082","none",36.56954,-121.5142,"Chualar Union",355,.9577465
,,"27660276026108","none",36.69628,-121.7007,"Graves Elementary",39,.4871795
,,"27660350123182","none",,,"Greenfield Union Elementary",311,.9581994
,,"27660356026116","none",36.32657,-121.2482,"Greenfield Union Elementary",371,.9622642
,,"27660356089387","none",36.31552,-121.2529,"Greenfield Union Elementary",689,.8751814
,,"27660356111637","none",36.32944,-121.2359,"Greenfield Union Elementary",712,.8932585
,,"27660356111645","none",36.31523,-121.2455,"Greenfield Union Elementary",775,.8929032
,,"27660500107292","none",36.2103,-121.1265,"King City Union",238,.7563025
,,"27660500114843","none",,,"King City Union",,
,,"27660506026124","none",36.22186,-121.1351,"King City Union",722,.8490305
,,"27660506026132","none",36.21432,-121.1315,"King City Union",737,.8873813
,,"27660506106777","none",36.21646,-121.1331,"King City Union",741,.8353576
,,"27660680123216","none",,,"South Monterey County Joint Union High",125,0
,,"27660682730174","none",36.31423,-121.238,"South Monterey County Joint Union High",897,.7079152
,,"27660682732113","none",,,"South Monterey County Joint Union High",,
,,"27660682732170","none",36.20935,-121.1322,"South Monterey County Joint Union High",926,.5691144
,,"27660766026140","none",36.77118,-121.6066,"Lagunita Elementary",93,.0967742
,,"27660846026157","none",36.40153,-121.3774,"Mission Union Elementary",121,.0082645
,,"27660920111435","none",36.67399,-121.7962,"Monterey Peninsula Unified",574,.5609756
,,"27660920124602","none",,,"Monterey Peninsula Unified",,
,,"27660922730240","none",36.68332,-121.7909,"Monterey Peninsula Unified",121,
,,"27660922732501","Online only",,,"Monterey Peninsula Unified",,
,,"27660922732808","none",36.59659,-121.9022,"Monterey Peninsula Unified",1321,.334595
,,"27660922735348","none",36.62176,-121.838,"Monterey Peninsula Unified",1022,.7142857
,,"27660926026165","none",36.61294,-121.9043,"Monterey Peninsula Unified",273,.2820513
,,"27660926026181","none",36.59713,-121.8386,"Monterey Peninsula Unified",477,.918239
,,"27660926026199","none",36.57757,-121.8545,"Monterey Peninsula Unified",511,.5048923
,,"27660926026207","none",36.6378,-121.8052,"Monterey Peninsula Unified",785,.444586
,,"27660926026223","none",36.60593,-121.8294,"Monterey Peninsula Unified",456,.9276316
,,"27660926026249","none",36.69178,-121.7922,"Monterey Peninsula Unified",463,.5442765
,,"27660926026256","Online only",36.67458,-121.785,"Monterey Peninsula Unified",442,.699095
,,"27660926026280","none",36.58171,-121.8795,"Monterey Peninsula Unified",456,.1688596
,,"27660926026306","none",36.68457,-121.8066,"Monterey Peninsula Unified",,
,,"27660926026314","none",36.67733,-121.7903,"Monterey Peninsula Unified",455,.8505495
,,"27660926026355","none",36.61671,-121.8254,"Monterey Peninsula Unified",560,.9517857
,,"27660926058713","none",36.68037,-121.7996,"Monterey Peninsula Unified",682,.6202346
,,"27660926058721","none",36.60892,-121.827,"Monterey Peninsula Unified",349,.8624642
,,"27660926058739","none",36.62608,-121.8312,"Monterey Peninsula Unified",782,.7953964
,,"27660926058747","none",36.592,-121.9128,"Monterey Peninsula Unified",786,.4478371
,,"27660926118962","none",36.61232,-121.828,"Monterey Peninsula Unified",418,.1339713
,,"27661342733558","none",,,"Pacific Grove Unified",,
,,"27661342733657","none",36.61046,-121.9228,"Pacific Grove Unified",384,.2109375
,,"27661346026470","none",36.61037,-121.9265,"Pacific Grove Unified",473,.217759
,,"27661346026496","none",36.61803,-121.9161,"Pacific Grove Unified",491,.1629328
,,"27661346058754","none",36.6145,-121.9205,"Pacific Grove Unified",488,.147541
,,"27661420108068","none",36.69336,-121.6669,"Salinas City Elementary",746,.8351206
,,"27661426026520","none",36.70036,-121.6431,"Salinas City Elementary",705,.9134752
,,"27661426026538","none",36.70015,-121.6577,"Salinas City Elementary",815,.798773
,,"27661426026546","none",36.66558,-121.6515,"Salinas City Elementary",209,.4449761
,,"27661426026553","none",36.7084,-121.6247,"Salinas City Elementary",620,.8419355
,,"27661426026561","none",36.67069,-121.6231,"Salinas City Elementary",760,.8828948
,,"27661426026579","none",36.666,-121.6683,"Salinas City Elementary",663,.4434389
,,"27661426026587","none",36.65677,-121.6498,"Salinas City Elementary",515,.7417476
,,"27661426026595","none",36.70414,-121.6364,"Salinas City Elementary",701,.9101284
,,"27661426026603","none",36.6759,-121.6608,"Salinas City Elementary",628,.9904459
,,"27661426026611","none",36.67195,-121.6357,"Salinas City Elementary",800,.945
,,"27661426066963","none",36.67102,-121.6794,"Salinas City Elementary",607,.6573311
,,"27661426109177","none",36.69108,-121.6632,"Salinas City Elementary",499,.5691383
,,"27661592730109","none",36.68616,-121.5959,"Salinas Union High",2478,
,,"27661592730166","none",36.71042,-121.6188,"Salinas Union High",2140,
,,"27661592733178","none",36.70584,-121.6445,"Salinas Union High",2111,
,,"27661592734457","none",,,"Salinas Union High",,
,,"27661592734556","none",36.66687,-121.6563,"Salinas Union High",2512,
,,"27661596058762","none",36.67262,-121.6242,"Salinas Union High",860,.8604651
,,"27661596058770","none",36.66896,-121.665,"Salinas Union High",1030,.6436893
,,"27661596110753","none",36.70818,-121.6456,"Salinas Union High",1168,.7089041
,,"27661596118129","none",36.69104,-121.6066,"Salinas Union High",855,.8573099
,,"27661676026629","none",35.94329,-121.0833,"San Antonio Union Elementary",180,.3777778
,,"27661756026637","Online only",36.01865,-120.9041,"San Ardo Union Elementary",,
,,"27661836026645","none",36.12917,-121.0165,"San Lucas Union Elementary",59,1
,,"27661910107391","none",36.71396,-121.6269,"Santa Rita Union Elementary",456,.5723684
,,"27661910122911","none",,,"Santa Rita Union Elementary",310,.6935484
,,"27661916026652","none",36.73515,-121.6375,"Santa Rita Union Elementary",492,.7642276
,,"27661916026660","none",36.72463,-121.6536,"Santa Rita Union Elementary",495,.8666667
,,"27661916102925","none",36.73354,-121.6476,"Santa Rita Union Elementary",697,.7919655
,,"27661916120224","none",36.71879,-121.6432,"Santa Rita Union Elementary",582,.6890034
,,"27662256026694","none",36.62544,-121.6453,"Spreckels Union Elementary",606,.1666667
,,"27662256115182","none",36.60664,-121.6482,"Spreckels Union Elementary",379,.1503958
,,"27662336026702","none",36.57705,-121.7179,"Washington Union Elementary",323,.0154799
,,"27662336026710","none",36.53516,-121.7223,"Washington Union Elementary",216,.0138889
,,"27662336092688","none",36.60534,-121.6952,"Washington Union Elementary",429,.004662
,,"27738252730034","none",36.78112,-121.7352,"North Monterey County Unified",1254,.65311
,,"27738252730059","none",,,"North Monterey County Unified",,
,,"27738256026397","none",36.76409,-121.7528,"North Monterey County Unified",630,.8174603
,,"27738256026405","none",36.82472,-121.6654,"North Monterey County Unified",493,.7667343
,,"27738256026413","none",36.79753,-121.7204,"North Monterey County Unified",601,.7720466
,,"27738256026421","none",36.77153,-121.7586,"North Monterey County Unified",598,.7775919
,,"27738256026447","none",36.77644,-121.6651,"North Monterey County Unified",650,.7523077
,,"27751500118349","none",36.28731,-121.8422,"Big Sur Unified",46,
,,"27751502730133","none",35.91839,-121.468,"Big Sur Unified",14,.5714286
,,"27754400106336","none",36.43639,-121.3308,"Soledad Unified",631,.9397781
,,"27754400111088","none",36.4369,-121.3159,"Soledad Unified",529,.9206049
,,"27754402730190","none",36.43596,-121.327,"Soledad Unified",1206,
,,"27754406026678","Online only",36.43032,-121.3259,"Soledad Unified",688,.9200581
,,"27754406026686","none",36.42709,-121.3181,"Soledad Unified",502,.9681275
,,"27754406105472","none",36.43062,-121.321,"Soledad Unified",388,.9793814
,,"27754406118756","none",36.43779,-121.3248,"Soledad Unified",500,.95
,,"27754732730828","none",,,"Gonzales Unified",,
,,"27754732730885","Online only",36.51162,-121.4401,"Gonzales Unified",730,.8287671
,,"27754736026090","none",36.50959,-121.4411,"Gonzales Unified",657,.8858448
,,"27754736066955","none",36.50774,-121.4395,"Gonzales Unified",901,.9245283
,,"28662412831758","none",38.58337,-122.5799,"Calistoga Joint Unified",365,.7534246
,,"28662416026744","none",38.57911,-122.5824,"Calistoga Joint Unified",483,.8033126
,,"28662586026751","none",38.55756,-122.4603,"Howell Mountain Elementary",108,.6296296
,,"28662660101568","none",38.28773,-122.3025,"Napa Valley Unified",845,.5136095
,,"28662660108605","none",38.3401,-122.323,"Napa Valley Unified",269,
,,"28662660109140","none",38.1684,-122.2463,"Napa Valley Unified",658,.2462006
,,"28662660121087","none",38.16638,-122.2387,"Napa Valley Unified",662,.2794562
,,"28662662830016","none",38.33306,-122.3037,"Napa Valley Unified",2119,.2567249
,,"28662662830040","none",,,"Napa Valley Unified",,
,,"28662662835601","none",38.30908,-122.296,"Napa Valley Unified",2196,.3306011
,,"28662666026769","none",38.30248,-122.2726,"Napa Valley Unified",339,.3303835
,,"28662666026777","none",38.32669,-122.3067,"Napa Valley Unified",497,.6559356
,,"28662666026785","none",38.305,-122.3405,"Napa Valley Unified",490,.2183674
,,"28662666026793","none",38.45412,-122.2083,"Napa Valley Unified",,
,,"28662666026801","none",38.24295,-122.3205,"Napa Valley Unified",,
,,"28662666026827","none",38.17116,-122.2621,"Napa Valley Unified",527,.3320683
,,"28662666026835","none",38.33767,-122.3138,"Napa Valley Unified",296,.4087838
,,"28662666026850","none",38.31566,-122.2923,"Napa Valley Unified",622,.8199357
,,"28662666026868","none",38.29582,-122.2464,"Napa Valley Unified",229,.1004367
,,"28662666026876","none",38.18494,-122.2576,"Napa Valley Unified",473,.5412262
,,"28662666026892","none",38.32537,-122.3201,"Napa Valley Unified",355,.3323944
,,"28662666026900","none",38.28449,-122.263,"Napa Valley Unified",585,.7264957
,,"28662666026918","none",38.31674,-122.3163,"Napa Valley Unified",273,.6813187
,,"28662666026926","none",38.34023,-122.3226,"Napa Valley Unified",199,.6532663
,,"28662666026934","none",38.2904,-122.2904,"Napa Valley Unified",524,.8549618
,,"28662666026942","none",38.2782,-122.3037,"Napa Valley Unified",483,.6977226
,,"28662666026967","none",38.33461,-122.2572,"Napa Valley Unified",397,.115869
,,"28662666026975","none",38.30869,-122.3161,"Napa Valley Unified",309,.2265372
,,"28662666026983","none",38.29731,-122.3049,"Napa Valley Unified",713,.516129
,,"28662666026991","none",38.37737,-122.1863,"Napa Valley Unified",,
,,"28662666027007","none",38.40374,-122.362,"Napa Valley Unified",157,.2866242
,,"28662666058788","none",38.323,-122.3162,"Napa Valley Unified",997,.4272819
,,"28662666058796","none",38.29443,-122.2602,"Napa Valley Unified",788,.3769036
,,"28662666113302","none",38.28773,-122.3025,"Napa Valley Unified",363,.1873278
,,"28662666115240","none",38.16986,-122.2671,"Napa Valley Unified",925,.32
,,"28662826027015","none",38.62305,-122.4388,"Pope Valley Union Elementary",71,.3239437
,,"28662902837102","none",38.49675,-122.4628,"Saint Helena Unified",527,.3225806
,,"28662906027031","none",38.5066,-122.477,"Saint Helena Unified",314,.4203822
,,"28662906027049","none",38.50303,-122.4716,"Saint Helena Unified",267,.4269663
,,"28662906117964","none",38.49416,-122.4675,"Saint Helena Unified",259,.4594595
,,"29663160125013","none",,,"Chicago Park Elementary",,
,,"29663166027080","none",39.145,-120.9794,"Chicago Park Elementary",134,.4104477
,,"29663246027098","none",39.13894,-121.1449,"Clear Creek Elementary",156,.3910256
,,"29663326027114","none",39.21491,-121.0616,"Grass Valley Elementary",424,.75
,,"29663326027122","none",39.22272,-121.0736,"Grass Valley Elementary",501,.50499
,,"29663326106157","none",39.22332,-121.0753,"Grass Valley Elementary",432,.5763889
,,"29663326111140","none",39.21557,-121.0672,"Grass Valley Elementary",306,.1143791
,,"29663406027130","none",39.26537,-121.0187,"Nevada City Elementary",,
,,"29663406027148","none",39.2537,-121.0309,"Nevada City Elementary",470,.2808511
,,"29663406097315","none",39.25137,-121.0281,"Nevada City Elementary",324,.3240741
,,"29663406109391","none",39.25597,-121.0226,"Nevada City Elementary",179,.3407821
,,"29663406112593","none",39.25372,-121.0309,"Nevada City Elementary",49,0
,,"29663572930048","none",39.06828,-121.0106,"Nevada Joint Union High",949,.14647
,,"29663572930113","none",0,0,"Nevada Joint Union High",,
,,"29663572935500","none",39.23713,-121.0592,"Nevada Joint Union High",2192,.2554744
